Koordinatensystem : Lambert konform konisch
Rechtswert        : 4021500 Meter
Hochwert          : 2690500 Meter
Hoehenlage        : 213 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4021500 2690500  6  6 20  24.8  986  21  2.0 7 12.9  62   13   42 396 -459  3
4021500 2690500  6  6 21  23.1  986  56  1.3 7 12.9  67    0    2 394 -449  3
4021500 2690500  6  6 22  22.1  986  59  1.8 2 12.8  72    0    0 375 -436  3
4021500 2690500  6  6 23  21.8  987 260  0.2 2 12.7  74    0    0 355 -427  3
4021500 2690500  6  6 24  20.6  987 293  0.0 2 12.5  77    0    0 352 -424  3
4021500 2690500  6  7  1  20.1  986 335  0.7 4 12.5  81    0    0 357 -420  3
4021500 2690500  6  7  2  19.3  985  55  0.7 3 12.3  83    0    0 359 -414  3
4021500 2690500  6  7  3  17.7  985 334  0.7 5 11.9  86    0    0 359 -409  3
4021500 2690500  6  7  4  19.8  985 292  3.1 7 12.0  86    0    0 371 -409  3
4021500 2690500  6  7  5  18.2  985 276  2.7 7 12.3  87    0    1 377 -410  3
4021500 2690500  6  7  6  19.4  985 272  2.3 7 12.5  89    0   18 376 -411  3
4021500 2690500  6  7  7  20.1  985 285  1.9 8 12.8  86   23  112 383 -414  3
4021500 2690500  6  7  8  21.9  986 209  1.7 4 12.7  79  233  156 377 -420  3
4021500 2690500  6  7  9  22.6  986 232  2.8 4 12.4  71  213  247 367 -428  3
4021500 2690500  6  7 10  22.7  986 225  3.4 5 12.3  69  144  327 372 -438  3
4021500 2690500  6  7 11  22.1  986 258  3.7 7 12.2  70   25  307 383 -444  3
4021500 2690500  6  7 12  21.8  986 242  3.3 6 12.2  72   63  347 385 -447  3
4021500 2690500  6  7 13  22.1  986 207  3.5 4 12.3  72  303  374 375 -448  3
4021500 2690500  6  7 14  22.6  985 205  3.7 7 12.1  70   62  339 378 -444  3
4021500 2690500  6  7 15  23.6  985 268  3.3 6 11.9  65   87  322 385 -443  3
4021500 2690500  6  7 16  23.4  984 207  5.1 5 11.7  62   45  264 378 -448  3
4021500 2690500  6  7 17  22.0  984 199  5.1 7 11.4  64   20  196 378 -444  3
4021500 2690500  6  7 18  18.7  985 224  3.5 8 11.2  72    0   36 381 -440  3
4021500 2690500  6  7 19  16.1  985 253  3.2 7 11.1  87    0   28 370 -436  3
4021500 2690500  6  7 20  15.9  986 277  2.6 7 11.0  94    0   10 361 -427  3
4021500 2690500  6  7 21  15.8  987 247  1.6 8 10.9  94    0    1 365 -418  3
4021500 2690500  6  7 22  15.7  988 224  1.8 7 10.6  92    0    0 364 -414  3
4021500 2690500  6  7 23  15.5  988 213  1.7 7 10.5  92    0    0 358 -411  3
4021500 2690500  6  7 24  15.3  988 205  1.2 8 10.6  94    0    0 362 -407  3
4021500 2690500  6  8  1  15.5  989 234  2.0 7 10.6  94    0    0 363 -401  3
4021500 2690500  6  8  2  14.8  989 256  2.2 7 10.2  92    0    0 357 -395  3
4021500 2690500  6  8  3  13.9  990 243  2.8 6  9.5  91    0    0 348 -392  3
4021500 2690500  6  8  4  13.5  991 235  1.9 7  9.1  90    0    0 346 -391  3
4021500 2690500  6  8  5  13.1  991 229  2.1 7  8.9  91    0    4 350 -389  3
4021500 2690500  6  8  6  13.4  992 226  2.1 8  8.8  91    1   37 353 -389  3
4021500 2690500  6  8  7  13.9  992 213  2.6 6  8.9  89   27  116 349 -392  3
4021500 2690500  6  8  8  15.3  992 208  2.9 5  9.1  86  111  196 336 -399  3
4021500 2690500  6  8  9  16.2  993 211  3.2 5  9.1  80  153  266 335 -407  3
4021500 2690500  6  8 10  17.1  993 228  4.1 8  9.1  75   66  318 355 -415  3
4021500 2690500  6  8 11  18.1  993 218  4.7 7  9.0  70  126  362 370 -425  3
4021500 2690500  6  8 12  18.1  993 220  4.4 5  8.7  66   90  365 358 -435  3
4021500 2690500  6  8 13  19.5  994 237  4.9 5  8.4  60   61  360 353 -439  3
4021500 2690500  6  8 14  19.3  994 241  3.8 4  8.2  57  244  372 351 -436  3
4021500 2690500  6  8 15  20.3  993 245  4.4 2  8.1  55  426  269 340 -435  3
4021500 2690500  6  8 16  20.2  993 262  4.6 3  7.9  52  313  256 336 -434  3
4021500 2690500  6  8 17  21.5  993 287  3.2 3  7.7  49  243  208 339 -428  3
4021500 2690500  6  8 18  20.6  993 268  3.9 2  7.5  47  193  143 335 -422  3
4021500 2690500  6  8 19  20.3  993 245  2.8 1  7.4  48  113   92 324 -414  3
4021500 2690500  6  8 20  19.1  993 257  1.3 1  7.5  51   32   44 316 -407  3
4021500 2690500  6  8 21  16.8  993 237  1.5 0  7.6  58    0    7 303 -398  3
4021500 2690500  6  8 22  15.7  994 257  1.8 1  7.6  65    0    0 291 -389  3
4021500 2690500  6  8 23  13.9  994 206  1.7 1  7.6  70    0    0 289 -381  3
4021500 2690500  6  8 24  13.0  995 313  1.7 1  7.5  76    0    0 282 -375  3
4021500 2690500  6  9  1  11.8  994   3  1.7 1  7.5  82    0    0 280 -371  3
4021500 2690500  6  9  2  11.5  993  32  1.6 3  7.6  87    0    0 290 -368  3
4021500 2690500  6  9  3  11.1  993  37  2.0 5  7.5  88    0    0 309 -367  3
4021500 2690500  6  9  4  10.6  993  69  2.0 6  7.5  90    0    0 323 -368  3
4021500 2690500  6  9  5  10.8  992 189  2.9 6  7.5  92    0    7 327 -371  3
4021500 2690500  6  9  6  11.8  992 203  2.8 6  7.8  92   11   56 328 -376  3
4021500 2690500  6  9  7  14.0  992 183  3.1 4  8.3  88   57  129 324 -382  3
4021500 2690500  6  9  8  16.9  992 208  4.5 6  8.8  78   84  204 333 -388  3
4021500 2690500  6  9  9  18.4  991 220  6.9 5  8.8  68  163  272 345 -395  3
4021500 2690500  6  9 10  19.0  991 216  7.2 6  8.7  63  121  337 351 -399  3
4021500 2690500  6  9 11  19.7  990 213  6.9 5  8.7  60  150  379 356 -400  3
4021500 2690500  6  9 12  19.9  990 216  5.9 5  8.6  58  274  395 356 -398  3
4021500 2690500  6  9 13  20.2  990 228  6.0 7  8.7  58   94  383 367 -399  3
4021500 2690500  6  9 14  19.5  989 208  6.0 8  8.9  60  107  372 379 -410  3
4021500 2690500  6  9 15  19.6  989 223  6.1 7  9.1  63   75  330 380 -424  3
4021500 2690500  6  9 16  19.7  989 220  5.8 7  9.4  64   69  288 379 -427  3
4021500 2690500  6  9 17  20.3  988 224  5.9 6  9.7  65  117  246 378 -427  3
4021500 2690500  6  9 18  20.0  987 216  5.1 6 10.0  66   37  172 376 -429  3
4021500 2690500  6  9 19  19.3  987 215  4.0 5 10.2  69   59  107 371 -427  3
4021500 2690500  6  9 20  19.0  987 218  3.1 6 10.4  72   24   46 369 -421  3
4021500 2690500  6  9 21  18.2  986 199  2.0 5 10.4  75    1    9 367 -416  3
4021500 2690500  6  9 22  17.6  986 194  1.6 6 10.4  79    0    0 365 -412  3
4021500 2690500  6  9 23  18.0  986 182  0.9 6 10.3  79    0    0 368 -410  3
4021500 2690500  6  9 24  17.9  986 191  1.6 7 10.2  77    0    0 372 -409  3
4021500 2690500  6 10  1  17.9  985 169  2.5 6 10.1  76    0    0 372 -407  3
4021500 2690500  6 10  2  17.8  984 187  2.6 6 10.0  76    0    0 368 -406  3
4021500 2690500  6 10  3  17.2  984 197  1.7 5 10.1  78    0    0 364 -407  3
4021500 2690500  6 10  4  17.4  983 194  2.9 5 10.2  80    0    0 360 -407  3
4021500 2690500  6 10  5  16.7  982 192  3.3 5 10.0  80    0    2 357 -406  3
4021500 2690500  6 10  6  16.8  981 213  2.8 5 10.1  82   53   55 355 -406  3
4021500 2690500  6 10  7  18.8  980 224  2.5 3 10.5  79  227   57 349 -407  3
4021500 2690500  6 10  8  21.0  981 214  2.3 5 10.9  72  202  150 355 -407  3
4021500 2690500  6 10  9  21.5  980 193  4.2 7 11.2  68   22  226 375 -408  3
4021500 2690500  6 10 10  21.3  981 222  5.2 7 11.4  69    0  117 383 -412  3
4021500 2690500  6 10 11  18.2  981 294  4.9 8 11.4  76    0   93 381 -413  3
4021500 2690500  6 10 12  16.5  981 267  3.4 7 11.0  86    0   97 373 -412  3
4021500 2690500  6 10 13  15.2  982 257  3.9 7 10.5  90    0  131 362 -416  3
4021500 2690500  6 10 14  15.4  982 164  3.6 6 10.4  92    1  229 354 -424  3
4021500 2690500  6 10 15  15.8  981 195  3.0 7 10.6  92    6  235 354 -435  3
4021500 2690500  6 10 16  16.7  981 218  3.1 8 10.7  89    0  136 365 -438  3
4021500 2690500  6 10 17  16.7  981 223  2.7 7 10.7  87    3  159 366 -430  3
4021500 2690500  6 10 18  16.6  981 224  0.8 7 10.5  85    0   56 360 -422  3
4021500 2690500  6 10 19  16.4  981 223  1.8 8 10.4  86    0   34 364 -417  3
4021500 2690500  6 10 20  16.4  981 174  1.7 7 10.5  86    0   13 363 -407  3
4021500 2690500  6 10 21  15.5  981 193  2.0 7 10.3  88    0    2 357 -397  3
4021500 2690500  6 10 22  15.2  982 213  1.4 7 10.1  89    0    0 355 -392  3
4021500 2690500  6 10 23  14.7  982 202  1.6 7  9.9  90    0    0 353 -390  3
4021500 2690500  6 10 24  14.0  982 262  2.1 7  9.8  93    0    0 352 -385  3
4021500 2690500  6 11  1  13.3  981 151  1.8 7  9.6  95    0    0 350 -382  3
4021500 2690500  6 11  2  12.8  980 255  0.9 7  9.4  97    0    0 348 -381  3
4021500 2690500  6 11  3  12.6  981 340  0.9 8  9.2  97    0    0 351 -379  3
4021500 2690500  6 11  4  12.7  981 115  1.0 5  9.1  96    0    0 342 -378  3
4021500 2690500  6 11  5  12.7  980 174  0.8 8  9.0  95    0    8 341 -378  3
4021500 2690500  6 11  6  12.9  980 156  0.8 7  9.1  95   30   53 350 -379  3
4021500 2690500  6 11  7  13.2  980 185  1.7 4  9.3  96  215   58 331 -383  3
4021500 2690500  6 11  8  14.5  980 196  1.6 4  9.5  93  331   70 320 -389  3
4021500 2690500  6 11  9  15.2  980 171  1.1 5  9.7  88  180  223 329 -398  3
4021500 2690500  6 11 10  16.7  979 186  1.5 7  9.4  80  170  285 347 -408  3
4021500 2690500  6 11 11  18.2  979 219  2.8 6  9.2  72  149  321 356 -420  3
4021500 2690500  6 11 12  18.1  979 257  3.0 5  9.1  67  213  326 351 -430  3
4021500 2690500  6 11 13  17.7  979 237  3.1 5  9.1  69  229  321 347 -437  3
4021500 2690500  6 11 14  17.8  979 247  4.3 8  8.9  68    5  251 356 -442  3
4021500 2690500  6 11 15  17.5  978 253  3.0 7  8.5  65    1  206 361 -443  3
4021500 2690500  6 11 16  16.9  978 325  2.3 6  8.6  68  165  244 351 -438  3
4021500 2690500  6 11 17  16.9  978 232  3.3 8  8.9  71   36  199 355 -428  3
4021500 2690500  6 11 18  17.2  978 250  2.9 6  8.9  71    1  110 355 -415  3
4021500 2690500  6 11 19  15.6  978   1  1.9 8  8.9  73    0   24 354 -404  3
4021500 2690500  6 11 20  16.2  979 246  2.1 6  8.5  72    0    7 353 -399  3
4021500 2690500  6 11 21  14.1  979  53  1.3 6  8.2  73    0    1 340 -396  3
4021500 2690500  6 11 22  13.5  980 220  0.8 5  8.2  80    0    0 330 -392  3
4021500 2690500  6 11 23  13.2  980 241  0.6 5  8.3  83    0    0 323 -388  3
4021500 2690500  6 11 24  13.0  980 259  1.0 7  8.3  85    0    0 331 -384  3
4021500 2690500  6 12  1  12.5  980 286  1.6 7  8.2  86    0    0 339 -378  3
4021500 2690500  6 12  2  12.2  980 284  0.3 8  8.2  88    0    0 341 -374  3
4021500 2690500  6 12  3  12.0  980 275  0.8 6  8.1  89    0    0 336 -370  3
4021500 2690500  6 12  4  11.9  980 294  1.9 7  8.0  88    0    0 330 -367  3
4021500 2690500  6 12  5  11.6  980 285  0.9 8  7.9  89    0    3 337 -364  3
4021500 2690500  6 12  6  11.9  981 284  1.6 8  7.9  89    0   18 339 -362  3
4021500 2690500  6 12  7  12.6  981 307  1.8 8  8.1  88    0   32 339 -363  3
4021500 2690500  6 12  8  12.7  981 295  2.2 8  8.3  88    0   57 338 -367  3
4021500 2690500  6 12  9  13.4  982 311  2.5 8  8.4  87    0   92 337 -376  3
4021500 2690500  6 12 10  13.6  982 312  2.9 8  8.4  84    0  123 338 -386  3
4021500 2690500  6 12 11  14.5  983 303  2.6 8  8.5  82    0  131 341 -395  3
4021500 2690500  6 12 12  14.1  983 291  3.5 8  8.4  80    0  160 343 -402  3
4021500 2690500  6 12 13  14.0  984 291  2.6 8  8.5  82    0  139 340 -403  3
4021500 2690500  6 12 14  12.9  984 293  4.8 8  8.4  84    0  108 336 -403  3
4021500 2690500  6 12 15  12.2  985 335  5.1 8  8.1  87    0  105 332 -408  3
4021500 2690500  6 12 16  11.8  986 321  5.3 8  7.9  88    0   97 330 -411  3
4021500 2690500  6 12 17  11.2  986 304  4.8 7  7.7  88    0   67 324 -409  3
4021500 2690500  6 12 18  10.7  987 311  4.0 8  7.5  90    0   47 321 -403  3
4021500 2690500  6 12 19   9.8  988 332  5.5 8  7.2  90    0   29 321 -395  3
4021500 2690500  6 12 20   9.4  988 321  3.5 8  6.9  90    0   11 317 -387  3
4021500 2690500  6 12 21   9.1  989 295  3.4 8  6.7  90    0    1 315 -379  3
4021500 2690500  6 12 22   8.8  990 294  2.7 8  6.6  90    0    0 314 -372  3
4021500 2690500  6 12 23   8.5  991 275  2.2 8  6.5  91    0    0 313 -365  3
4021500 2690500  6 12 24   8.3  991 243  2.2 8  6.5  92    0    0 312 -360  3
4021500 2690500  6 13  1   7.9  992 251  2.4 7  6.3  92    0    0 307 -357  3
4021500 2690500  6 13  2   7.5  992 258  2.8 6  6.1  90    0    0 298 -354  3
4021500 2690500  6 13  3   6.4  993 232  2.5 5  5.8  91    0    0 289 -351  3
4021500 2690500  6 13  4   5.7  993 245  2.3 5  5.6  94    0    0 281 -348  3
4021500 2690500  6 13  5   5.6  993 261  2.1 6  5.5  95    2   13 281 -347  3
4021500 2690500  6 13  6   6.4  994 274  1.8 4  5.5  93   13   50 277 -349  3
4021500 2690500  6 13  7   7.9  994 343  2.6 6  5.7  89   72  112 278 -358  3
4021500 2690500  6 13  8   9.0  994   1  2.0 4  5.8  82  241  133 280 -370  3
4021500 2690500  6 13  9   9.4  994  10  1.9 5  5.6  75  276  200 279 -386  3
4021500 2690500  6 13 10  10.2  994 301  1.8 5  5.4  70  258  275 285 -401  3
4021500 2690500  6 13 11  11.8  994 282  1.3 4  5.3  63  212  330 287 -413  3
4021500 2690500  6 13 12  13.0  994 280  1.9 6  5.0  55  103  345 297 -417  3
4021500 2690500  6 13 13  12.9  994 296  2.6 5  4.8  50  124  350 304 -420  3
4021500 2690500  6 13 14  14.3  994 267  2.7 5  4.8  49  161  333 303 -428  3
4021500 2690500  6 13 15  14.4  994 113  1.5 5  5.0  48   92  305 306 -424  3
4021500 2690500  6 13 16  14.9  993 199  1.1 5  5.0  47  156  262 309 -424  3
4021500 2690500  6 13 17  14.9  993 258  1.0 6  5.0  47  110  216 316 -427  3
4021500 2690500  6 13 18  15.1  992 170  0.9 4  4.9  46  174  133 312 -419  3
4021500 2690500  6 13 19  15.2  992 162  1.4 2  5.0  46  175   55 297 -411  3
4021500 2690500  6 13 20  14.4  992 149  0.8 3  5.4  51   50   37 295 -403  3
4021500 2690500  6 13 21  12.6  992 141  0.5 3  5.7  58    1    7 298 -394  3
4021500 2690500  6 13 22  10.7  992  76  0.3 3  5.7  65    0    0 293 -388  3
4021500 2690500  6 13 23   9.7  991  89  0.6 3  5.7  72    0    0 290 -386  3
4021500 2690500  6 13 24   8.6  991 120  3.0 2  5.6  76    0    0 282 -386  3
4021500 2690500  6 14  1   8.5  991 152  1.7 0  5.6  80    0    0 267 -387  3
4021500 2690500  6 14  2   7.7  991 155  1.3 0  5.6  82    0    0 256 -386  3
4021500 2690500  6 14  3   8.2  991 165  1.0 1  5.6  82    0    0 259 -383  3
4021500 2690500  6 14  4   7.1  990 136  0.7 3  5.5  82    0    0 272 -380  3
4021500 2690500  6 14  5   7.3  990  81  0.5 2  5.4  84    3   15 276 -377  3
4021500 2690500  6 14  6   7.9  990  30  0.2 0  5.5  83   54   64 262 -377  3
4021500 2690500  6 14  7   9.3  990 113  0.2 1  5.9  82  180  100 260 -379  3
4021500 2690500  6 14  8  12.0  989 165  1.5 2  6.4  78  349  109 276 -380  3
4021500 2690500  6 14  9  14.1  990 152  3.0 3  6.7  70  419  156 294 -384  3
4021500 2690500  6 14 10  14.8  989 155  4.0 5  6.5  62  322  284 313 -391  3
4021500 2690500  6 14 11  16.0  989 166  4.7 6  6.2  56  222  365 330 -395  3
4021500 2690500  6 14 12  16.3  988 184  4.2 4  6.2  53  441  321 329 -397  3
4021500 2690500  6 14 13  16.6  988 168  4.9 4  6.1  51  472  313 322 -403  3
4021500 2690500  6 14 14  16.7  987 177  3.6 6  6.1  50  117  361 331 -408  3
4021500 2690500  6 14 15  16.4  987 180  5.1 6  6.3  52    2  226 338 -409  3
4021500 2690500  6 14 16  17.1  987 173  3.4 5  6.2  51  100  290 336 -409  3
4021500 2690500  6 14 17  17.3  987 188  4.0 6  6.1  48  115  238 336 -407  3
4021500 2690500  6 14 18  17.2  987 159  3.0 7  6.5  51   80  173 344 -405  3
4021500 2690500  6 14 19  17.1  987 268  2.5 6  6.7  54   66  106 344 -401  3
4021500 2690500  6 14 20  16.4  987 109  1.7 5  6.9  57   35   47 335 -395  3
4021500 2690500  6 14 21  14.5  987 160  1.0 5  7.2  64    0    9 328 -391  3
4021500 2690500  6 14 22  13.8  987 180  0.8 2  7.2  70    0    0 310 -388  3
4021500 2690500  6 14 23  12.8  988 154  1.5 2  7.3  75    0    0 294 -385  3
4021500 2690500  6 14 24  11.7  988 329  1.6 3  7.2  79    0    0 296 -382  3
4021500 2690500  6 15  1  10.8  988 288  1.4 7  7.1  84    0    0 315 -381  3
4021500 2690500  6 15  2  10.0  988  11  2.2 6  7.1  88    0    0 328 -379  3
4021500 2690500  6 15  3   9.3  987 205  1.3 5  7.1  92    0    0 315 -378  3
4021500 2690500  6 15  4   9.3  987 217  1.7 5  7.0  93    0    0 309 -377  3
4021500 2690500  6 15  5   8.9  987 345  0.7 4  6.8  92    7   14 303 -377  3
4021500 2690500  6 15  6  10.3  987 338  0.8 0  7.1  92  102   44 280 -377  3
4021500 2690500  6 15  7  12.5  988 197  1.4 4  7.9  91   80  107 286 -378  3
4021500 2690500  6 15  8  13.4  988 181  1.6 7  8.2  86   49  181 327 -380  3
4021500 2690500  6 15  9  14.4  988 191  1.8 7  8.2  81  122  243 346 -385  3
4021500 2690500  6 15 10  15.9  988 216  2.2 7  8.5  77  245  268 350 -392  3
4021500 2690500  6 15 11  16.9  987 204  2.6 6  8.5  71  168  326 348 -400  3
4021500 2690500  6 15 12  16.4  987 240  2.6 7  8.4  69  107  338 346 -407  3
4021500 2690500  6 15 13  16.9  986 228  2.9 7  8.4  69   18  296 347 -412  3
4021500 2690500  6 15 14  16.8  986 212  1.4 8  8.3  68    9  264 349 -416  3
4021500 2690500  6 15 15  17.6  986 214  3.0 8  8.0  64   17  258 350 -420  3
4021500 2690500  6 15 16  17.1  986 229  4.1 8  7.9  62   51  255 348 -421  3
4021500 2690500  6 15 17  18.4  986 191  2.8 7  8.0  61   42  210 345 -412  3
4021500 2690500  6 15 18  17.4  986 232  1.8 2  7.7  59  329   67 327 -403  3
4021500 2690500  6 15 19  16.8  986 226  2.4 3  7.6  61   71   89 312 -397  3
4021500 2690500  6 15 20  16.3  986 248  1.7 5  7.9  65   67   31 319 -390  3
4021500 2690500  6 15 21  14.9  986 258  2.5 5  7.9  69    1    7 321 -381  3
4021500 2690500  6 15 22  12.9  987 258  2.2 5  7.7  75    0    0 314 -373  3
4021500 2690500  6 15 23  12.3  988 195  0.8 5  7.6  81    0    0 309 -370  3
4021500 2690500  6 15 24  12.0  988 276  1.3 6  7.6  84    0    0 311 -369  3
4021500 2690500  6 16  1  12.1  988 210  2.5 7  7.8  86    0    0 319 -367  3
4021500 2690500  6 16  2  11.8  988 220  3.3 4  7.8  87    0    0 313 -365  3
4021500 2690500  6 16  3  12.0  988 219  3.0 7  7.9  88    0    0 313 -360  3
4021500 2690500  6 16  4  11.8  988 225  2.5 8  7.9  89    0    0 332 -356  3
4021500 2690500  6 16  5  11.8  988 205  3.1 7  8.0  90    0    2 334 -354  3
4021500 2690500  6 16  6  12.3  988 216  2.7 7  8.1  90    0   16 331 -355  3
4021500 2690500  6 16  7  12.8  988 215  3.2 7  8.2  88    0   65 332 -360  3
4021500 2690500  6 16  8  13.1  988 221  3.2 7  8.4  88    2  141 333 -370  3
4021500 2690500  6 16  9  13.7  989 227  3.5 8  8.6  87    0  139 340 -383  3
4021500 2690500  6 16 10  14.2  989 231  2.9 8  8.7  85    0  179 344 -398  3
4021500 2690500  6 16 11  13.8  989 240  4.1 7  8.7  85   11  277 336 -412  3
4021500 2690500  6 16 12  14.2  990 262  3.9 6  8.6  84   58  349 324 -417  3
4021500 2690500  6 16 13  14.0  990 212  4.1 7  8.6  84   41  338 324 -422  3
4021500 2690500  6 16 14  15.9  990 231  5.1 6  8.7  80  120  357 323 -425  3
4021500 2690500  6 16 15  16.1  989 236  3.8 4  8.5  73  408  277 316 -426  3
4021500 2690500  6 16 16  17.5  989 262  6.2 5  8.2  67  207  282 315 -431  3
4021500 2690500  6 16 17  17.0  989 224  4.8 7  8.2  65   27  214 324 -429  3
4021500 2690500  6 16 18  16.5  989 241  5.4 4  8.0  66   72  170 320 -422  3
4021500 2690500  6 16 19  14.9  990 246  5.0 4  7.9  69   49  106 307 -413  3
4021500 2690500  6 16 20  14.3  991 292  4.2 5  8.1  77   40   47 308 -403  3
4021500 2690500  6 16 21  13.5  991 147  3.8 5  8.0  79    0    5 311 -392  3
4021500 2690500  6 16 22  13.5  992 179  4.0 7  7.9  80    0    0 315 -382  3
4021500 2690500  6 16 23  13.3  993 256  4.7 7  8.0  81    0    0 317 -377  3
4021500 2690500  6 16 24  12.5  993 247  4.0 8  7.9  83    0    0 316 -374  3
4021500 2690500  6 17  1  12.4  994 280  3.7 6  7.9  86    0    0 308 -370  3
4021500 2690500  6 17  2  12.3  994 259  3.5 8  7.8  86    0    0 306 -364  3
4021500 2690500  6 17  3  12.0  994 270  3.7 7  7.8  86    0    0 306 -361  3
4021500 2690500  6 17  4  11.9  994 248  4.7 6  7.7  86    0    0 302 -362  3
4021500 2690500  6 17  5  12.1  994 243  4.8 7  7.6  85    0    2 303 -363  3
4021500 2690500  6 17  6  11.9  994 260  4.3 8  7.7  86    0   24 311 -366  3
4021500 2690500  6 17  7  12.0  995 283  4.7 8  7.7  87    0   35 315 -372  3
4021500 2690500  6 17  8  11.5  995 278  4.3 8  7.7  88    0   94 316 -384  3
4021500 2690500  6 17  9  12.0  996 274  5.0 8  7.7  88    0  105 317 -401  3
4021500 2690500  6 17 10  11.9  997 268  5.2 8  7.6  86    0  144 319 -418  3
4021500 2690500  6 17 11  12.4  997 275  5.1 8  7.5  84    0  158 320 -433  3
4021500 2690500  6 17 12  12.7  997 277  4.9 8  7.4  80    0  174 323 -442  3
4021500 2690500  6 17 13  14.0  999 286  5.8 7  7.2  74    5  270 324 -450  3
4021500 2690500  6 17 14  15.0  999 280  4.7 8  7.1  68   31  311 329 -455  3
4021500 2690500  6 17 15  15.2  998 280  5.6 8  7.1  66   59  305 337 -453  3
4021500 2690500  6 17 16  16.0  998 287  4.9 7  7.1  63   77  275 336 -450  3
4021500 2690500  6 17 17  16.5  998 292  5.3 5  6.8  58  233  202 330 -445  3
4021500 2690500  6 17 18  16.4  998 290  3.8 3  6.8  57  224  126 319 -437  3
4021500 2690500  6 17 19  16.1  998 273  3.2 4  6.8  58   68  102 318 -427  3
4021500 2690500  6 17 20  14.6  998 255  2.5 6  6.8  63   17   44 327 -419  3
4021500 2690500  6 17 21  13.5  998 250  2.1 7  6.9  68    0    3 335 -411  3
4021500 2690500  6 17 22  12.5  998 250  1.7 8  7.1  75    0    0 338 -405  3
4021500 2690500  6 17 23  12.1  998 261  1.6 8  7.5  82    0    0 337 -402  3
4021500 2690500  6 17 24  12.2  998 263  1.3 8  8.1  88    0    0 336 -401  3
4021500 2690500  6 18  1  12.6  986 267  1.3 7  8.6  91    0    0 342 -392  3
4021500 2690500  6 18  2  13.0  986 272  1.3 7  9.0  93    0    0 353 -391  3
4021500 2690500  6 18  3  13.4  986 277  1.5 7  9.2  93    0    0 341 -389  3
4021500 2690500  6 18  4  13.3  986 280  1.6 7  9.2  94    0    0 339 -388  3
4021500 2690500  6 18  5  13.4  987 279  1.5 7  9.3  94    0    3 357 -386  3
4021500 2690500  6 18  6  13.4  987 281  1.9 8  9.3  95    0   15 362 -384  3
4021500 2690500  6 18  7  13.8  987 275  1.3 8  9.4  94    0   49 362 -381  3
4021500 2690500  6 18  8  13.7  988 276  1.8 8  9.4  93    0   64 363 -378  3
4021500 2690500  6 18  9  14.3  989 279  2.4 8  9.5  93    0   92 363 -376  3
4021500 2690500  6 18 10  14.9  989 295  2.9 8  9.5  89    0  132 364 -375  3
4021500 2690500  6 18 11  14.2  990 314  3.8 7  9.3  88    0  164 357 -375  3
4021500 2690500  6 18 12  13.5  990 311  3.8 6  9.1  90    0  200 342 -376  3
4021500 2690500  6 18 13  13.9  991 320  3.1 7  9.0  90    0  207 341 -377  3
4021500 2690500  6 18 14  13.6  992 322  3.2 7  8.9  89    0  179 347 -376  3
4021500 2690500  6 18 15  13.6  993 324  4.1 8  8.7  88    0  113 351 -376  3
4021500 2690500  6 18 16  13.6  993 337  3.9 8  8.6  87    0  114 355 -379  3
4021500 2690500  6 18 17  13.8  994 320  4.2 8  8.6  86    0   91 354 -381  3
4021500 2690500  6 18 18  13.7  995 320  4.2 8  8.5  85    0   79 354 -384  3
4021500 2690500  6 18 19  13.3  996 327  3.1 8  8.5  86    0   54 354 -387  3
4021500 2690500  6 18 20  12.9  996 307  2.7 8  8.3  87    0   34 353 -389  3
4021500 2690500  6 18 21  13.0  997 308  3.0 8  8.2  86    0    1 352 -388  3
