Koordinatensystem : Lambert konform konisch
Rechtswert        : 4021500 Meter
Hochwert          : 2690500 Meter
Hoehenlage        : 213 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4021500 2690500  7 16 12  22.6 1004  68  4.8 0  6.6  39  783   83 315 -460  0
4021500 2690500  7 16 13  23.4 1004  86  4.0 0  6.3  36  802   85 317 -470  0
4021500 2690500  7 16 14  23.9 1004  53  5.2 0  6.2  34  766   91 319 -479  0
4021500 2690500  7 16 15  24.3 1003  72  2.7 0  6.3  34  691   93 322 -482  0
4021500 2690500  7 16 16  24.6 1003  55  4.6 0  6.4  33  575   97 322 -481  0
4021500 2690500  7 16 17  24.3 1003  41  4.1 0  6.6  34  431   99 323 -478  0
4021500 2690500  7 16 18  23.7 1002  64  4.0 0  6.7  36  278   95 322 -471  0
4021500 2690500  7 16 19  23.1 1002  47  2.8 0  6.8  37  135   78 320 -462  0
4021500 2690500  7 16 20  21.4 1002  46  2.3 0  7.0  41   31   38 316 -451  0
4021500 2690500  7 16 21  19.9 1002  62  2.1 0  7.1  46    0    0 310 -442  0
4021500 2690500  7 16 22  18.6 1003  62  1.7 0  7.1  51    0    0 306 -435  0
4021500 2690500  7 16 23  17.0 1003  65  2.1 0  7.1  56    0    0 300 -429  0
4021500 2690500  7 16 24  16.2 1003  57  1.0 1  7.2  60    0    0 298 -423  0
4021500 2690500  7 17  1  14.7 1003  74  1.7 0  7.2  65    0    0 293 -417  0
4021500 2690500  7 17  2  14.8 1003 116  1.6 0  7.3  69    0    0 289 -412  0
4021500 2690500  7 17  3  12.9 1002  97  1.2 0  7.2  72    0    0 287 -407  0
4021500 2690500  7 17  4  11.8 1002  94  0.8 0  7.1  79    0    0 283 -402  0
4021500 2690500  7 17  5  12.7 1002  79  0.7 0  7.1  79    3   10 281 -398  0
4021500 2690500  7 17  6  13.9 1002  53  0.6 0  7.4  76   53   46 284 -396  0
4021500 2690500  7 17  7  15.8 1003  62  0.8 0  7.9  74  170   74 288 -400  0
4021500 2690500  7 17  8  19.3 1003  87  1.0 0  8.0  63  311   89 295 -412  0
4021500 2690500  7 17  9  21.5 1002  98  1.3 0  7.9  52  464   92 305 -430  0
4021500 2690500  7 17 10  22.9 1002  80  1.8 0  7.8  46  600   93 312 -448  0
4021500 2690500  7 17 11  24.2 1002  66  1.6 0  7.7  42  707   91 318 -463  0
4021500 2690500  7 17 12  24.9 1001  79  1.7 0  7.6  39  766   94 323 -476  0
4021500 2690500  7 17 13  25.9 1001  71  3.2 0  7.6  37  784   97 327 -486  0
4021500 2690500  7 17 14  26.8 1001  72  2.7 0  7.6  35  749  102 332 -491  0
4021500 2690500  7 17 15  27.4 1000  72  2.0 0  7.6  34  673  105 334 -491  0
4021500 2690500  7 17 16  28.0 1000  79  1.4 0  7.6  32  557  108 337 -489  0
4021500 2690500  7 17 17  28.1  999 120  1.3 0  7.5  31  417  107 338 -486  0
4021500 2690500  7 17 18  28.4  999  91  1.1 0  7.4  31  264  102 339 -480  0
4021500 2690500  7 17 19  27.2  999 129  1.0 0  7.6  32  126   81 336 -470  0
4021500 2690500  7 17 20  25.7  999 179  1.2 0  7.9  36   28   37 332 -457  0
4021500 2690500  7 17 21  22.4  998 103  1.5 1  8.2  43    0    0 328 -446  0
4021500 2690500  7 17 22  20.5  999 109  1.4 1  8.4  52    0    0 322 -437  0
4021500 2690500  7 17 23  18.8  999  25  0.9 1  8.4  58    0    0 315 -429  0
4021500 2690500  7 17 24  17.5  999  15  0.5 3  8.4  64    0    0 316 -423  0
4021500 2690500  7 18  1  15.8  999  43  0.6 1  8.5  71    0    0 311 -418  0
4021500 2690500  7 18  2  15.1  999  58  0.6 1  8.5  77    0    0 301 -413  0
4021500 2690500  7 18  3  15.2  999  64  0.5 1  8.5  78    0    0 300 -408  0
4021500 2690500  7 18  4  15.0  999  39  1.0 1  8.4  77    0    0 300 -403  0
4021500 2690500  7 18  5  13.8  999  10  1.0 0  8.3  80    2    9 294 -399  0
4021500 2690500  7 18  6  15.3 1000 283  0.4 2  8.6  82   46   46 297 -397  0
4021500 2690500  7 18  7  19.1  999 245  0.3 0  9.2  74  164   75 306 -402  0
4021500 2690500  7 18  8  21.5  999 221  0.9 0  9.5  63  308   90 309 -414  0
4021500 2690500  7 18  9  23.8  999 246  0.7 2  9.4  54  463   92 324 -432  0
4021500 2690500  7 18 10  26.0  999 273  0.8 2  8.7  44  589   98 337 -452  0
4021500 2690500  7 18 11  27.6  999 250  1.1 2  7.9  35  687  102 345 -469  0
4021500 2690500  7 18 12  28.4  998 241  1.6 2  7.3  31  761   97 351 -481  0
4021500 2690500  7 18 13  29.4  998 245  1.6 0  7.1  28  788   94 351 -490  0
4021500 2690500  7 18 14  30.2  997 312  0.5 0  7.0  26  741  106 351 -497  0
4021500 2690500  7 18 15  30.6  997  39  0.8 1  6.9  25  665  108 358 -500  0
4021500 2690500  7 18 16  31.0  996   7  0.6 1  6.9  25  552  110 363 -498  0
4021500 2690500  7 18 17  31.2  996  10  1.3 1  6.8  24  409  110 365 -492  0
4021500 2690500  7 18 18  31.3  995 326  0.6 0  6.9  24  260  102 364 -484  0
4021500 2690500  7 18 19  30.2  995 350  1.1 0  7.3  26  124   81 361 -474  0
4021500 2690500  7 18 20  28.0  995 354  1.9 0  7.7  30   28   36 356 -464  0
4021500 2690500  7 18 21  24.8  996 286  1.4 0  8.1  37    0    0 348 -454  0
4021500 2690500  7 18 22  22.0  995 339  0.4 0  8.5  47    0    0 337 -446  0
4021500 2690500  7 18 23  22.2  996  24  0.5 0  8.8  52    0    0 333 -439  0
4021500 2690500  7 18 24  20.4  996   8  0.1 0  8.8  54    0    0 330 -433  0
4021500 2690500  7 19  1  17.4  997  34  0.7 0  8.8  63    0    0 321 -428  0
4021500 2690500  7 19  2  17.3  997  84  0.6 0  8.8  70    0    0 316 -422  0
4021500 2690500  7 19  3  16.2  997  75  0.4 1  8.8  72    0    0 315 -417  0
4021500 2690500  7 19  4  16.1  997  75  0.2 1  8.7  74    0    0 314 -413  0
4021500 2690500  7 19  5  16.8  997 339  0.5 0  8.5  71    2    9 312 -408  0
4021500 2690500  7 19  6  16.7  998 311  0.4 0  8.8  73   48   46 310 -406  0
4021500 2690500  7 19  7  20.0  997 280  0.3 0  9.4  70  157   80 314 -411  0
4021500 2690500  7 19  8  22.6  997 128  0.7 0  9.7  60  295   99 323 -425  0
4021500 2690500  7 19  9  26.0  998 129  0.6 0  9.9  51  441  109 333 -443  0
4021500 2690500  7 19 10  27.6  997 149  1.1 0  9.9  44  573  113 345 -461  0
4021500 2690500  7 19 11  29.9  997 153  1.2 0  9.1  36  673  117 353 -477  0
4021500 2690500  7 19 12  31.2  996 155  1.8 0  7.7  28  724  127 361 -491  0
4021500 2690500  7 19 13  32.0  996 166  1.8 0  6.9  24  746  127 365 -501  0
4021500 2690500  7 19 14  32.6  995 157  2.0 0  6.8  22  709  133 368 -507  0
4021500 2690500  7 19 15  33.2  995 164  1.9 0  7.0  22  635  133 370 -509  0
4021500 2690500  7 19 16  33.4  994 174  2.0 0  6.9  21  526  131 370 -507  0
4021500 2690500  7 19 17  33.3  994 177  2.2 0  6.6  20  390  125 370 -502  0
4021500 2690500  7 19 18  33.0  994 206  1.8 0  6.4  20  244  112 368 -495  0
4021500 2690500  7 19 19  32.4  993 195  1.7 0  6.7  21  111   86 368 -483  0
4021500 2690500  7 19 20  28.4  993 191  1.4 0  7.4  27   22   36 361 -471  0
4021500 2690500  7 19 21  26.4  993 249  1.5 0  7.6  33    0    0 350 -461  0
4021500 2690500  7 19 22  24.1  994 150  0.9 0  7.9  39    0    0 341 -452  0
4021500 2690500  7 19 23  23.0  994  41  0.7 0  8.3  45    0    0 335 -445  0
4021500 2690500  7 19 24  21.0  994  82  1.4 0  8.6  51    0    0 330 -439  0
4021500 2690500  7 20  1  20.2  994  11  1.0 1  8.8  57    0    0 327 -435  0
4021500 2690500  7 20  2  18.6  994  99  1.5 2  8.9  62    0    0 327 -431  0
4021500 2690500  7 20  3  18.8  994  77  1.3 4  8.7  64    0    0 328 -430  0
4021500 2690500  7 20  4  18.7  994  76  1.5 4  8.5  62    0    0 330 -427  0
4021500 2690500  7 20  5  16.5  994  93  1.2 3  8.5  66    0    8 324 -424  0
4021500 2690500  7 20  6  19.3  994  46  1.0 3  8.8  67   32   48 322 -423  0
4021500 2690500  7 20  7  21.5  994  84  0.9 2  9.2  60  111   99 328 -428  0
4021500 2690500  7 20  8  24.0  994 109  1.0 2  9.2  52  218  144 332 -440  0
4021500 2690500  7 20  9  26.8  994 126  1.3 4  9.1  44  326  183 345 -457  0
4021500 2690500  7 20 10  29.5  994 103  1.4 5  9.2  38  471  191 361 -479  0
4021500 2690500  7 20 11  31.7  994 104  2.3 5  8.9  32  585  195 372 -504  0
4021500 2690500  7 20 12  33.0  993 185  2.6 5  8.4  27  621  216 379 -526  0
4021500 2690500  7 20 13  33.7  993 184  2.6 2  7.9  24  580  253 376 -544  0
4021500 2690500  7 20 14  34.4  992 319  3.2 3  7.6  22  507  277 374 -551  0
4021500 2690500  7 20 15  34.5  992 253  3.2 4  7.9  23  462  257 383 -535  0
4021500 2690500  7 20 16  34.7  992 222  3.1 3  8.3  24  421  209 386 -531  0
4021500 2690500  7 20 17  34.2  991 206  2.8 5  8.4  24  253  208 387 -540  0
4021500 2690500  7 20 18  32.7  991 232  5.6 6  8.8  27   74  172 395 -531  0
4021500 2690500  7 20 19  28.3  992 251  3.6 7  9.7  35   13   90 393 -516  0
4021500 2690500  7 20 20  25.5  993 322  2.9 7 11.0  48    0   13 387 -500  0
4021500 2690500  7 20 21  24.3  994 242  1.7 7 11.2  56    0    0 380 -487  0
4021500 2690500  7 20 22  23.9  994 262  1.8 5 10.8  56    0    0 370 -479  0
4021500 2690500  7 20 23  20.9  994 300  1.3 4 11.2  64    0    0 356 -475  0
4021500 2690500  7 20 24  19.0  994 344  1.3 4 11.8  79    0    0 346 -473  0
4021500 2690500  7 21  1  19.0  995 252  2.9 0 12.0  85    0    0 334 -471  0
4021500 2690500  7 21  2  19.0  995 105  1.7 0 11.9  85    0    0 323 -466  0
4021500 2690500  7 21  3  19.6  995 146  0.6 0 11.7  82    0    0 325 -459  0
4021500 2690500  7 21  4  18.1  995   7  0.9 1 11.4  82    0    0 327 -455  0
4021500 2690500  7 21  5  17.5  995  42  0.6 1 11.3  87    0    5 326 -452  0
4021500 2690500  7 21  6  18.3  996 326  0.0 2 11.6  88   21   44 326 -448  0
4021500 2690500  7 21  7  20.8  996 310  0.9 1 12.3  84   97  103 329 -450  0
4021500 2690500  7 21  8  23.5  996 289  1.4 1 12.9  76  224  136 333 -461  0
4021500 2690500  7 21  9  25.5  997 256  2.3 0 13.4  68  367  154 339 -473  0
4021500 2690500  7 21 10  27.7  996 270  2.2 0 13.2  59  501  164 347 -489  0
4021500 2690500  7 21 11  28.9  996 290  2.4 1 12.4  50  595  176 363 -504  0
4021500 2690500  7 21 12  29.9  996 280  3.9 1 11.5  44  486  279 375 -521  0
4021500 2690500  7 21 13  30.4  995 335  4.2 1 10.6  39  424  321 381 -544  0
4021500 2690500  7 21 14  31.0  995 257  4.3 1 10.4  37  429  303 386 -554  0
4021500 2690500  7 21 15  31.5  995 278  2.6 2 10.0  34  355  297 390 -556  0
4021500 2690500  7 21 16  31.8  994 255  3.9 2  9.5  32  331  246 391 -559  0
4021500 2690500  7 21 17  31.1  994 244  2.9 1  9.4  32  305  176 387 -553  0
4021500 2690500  7 21 18  31.2  994 303  2.6 1  9.4  32  207  134 382 -541  0
4021500 2690500  7 21 19  29.7  993 323  2.6 0  9.4  34   93   94 375 -529  0
4021500 2690500  7 21 20  27.9  994 329  2.3 0  9.7  38   16   37 363 -514  0
4021500 2690500  7 21 21  24.7  994 345  2.2 1 10.0  46    0    0 357 -499  0
4021500 2690500  7 21 22  23.6  995 327  1.5 2 10.0  52    0    0 355 -487  0
4021500 2690500  7 21 23  23.3  995   9  1.1 3 10.0  54    0    0 358 -478  0
4021500 2690500  7 21 24  21.0  994  15  1.2 1 10.2  60    0    0 351 -472  0
4021500 2690500  7 22  1  21.3  995  43  1.0 1 10.4  64    0    0 343 -467  0
4021500 2690500  7 22  2  19.3  995  18  1.1 0 10.3  68    0    0 338 -461  0
4021500 2690500  7 22  3  18.7  995  22  0.7 0 10.2  73    0    0 333 -454  0
4021500 2690500  7 22  4  18.0  995  17  0.4 3 10.2  76    0    0 340 -448  0
4021500 2690500  7 22  5  17.3  995 107  0.7 2 10.3  80    0    4 344 -444  0
4021500 2690500  7 22  6  18.4  995  24  0.3 2 10.4  80   21   44 342 -444  0
4021500 2690500  7 22  7  21.8  994  35  0.0 0 11.1  74  111   96 344 -447  0
4021500 2690500  7 22  8  23.2  994 130  0.3 0 11.6  66  240  130 348 -456  0
4021500 2690500  7 22  9  25.6  995 124  0.6 1 11.7  60  379  150 357 -470  0
4021500 2690500  7 22 10  27.3  994 111  1.4 1 11.8  54  500  167 369 -490  0
4021500 2690500  7 22 11  29.1  994 138  1.8 1 11.3  46  550  203 376 -506  0
4021500 2690500  7 22 12  30.2  993 118  1.9 3 10.4  39  466  291 386 -515  0
4021500 2690500  7 22 13  31.2  993 135  1.8 1  9.6  34  499  286 390 -528  0
4021500 2690500  7 22 14  31.6  992  90  2.5 1  8.5  29  446  297 387 -543  0
4021500 2690500  7 22 15  31.8  991 133  2.4 3  7.8  26  395  282 392 -551  0
4021500 2690500  7 22 16  32.2  991 158  2.5 3  7.8  26  331  248 395 -552  0
4021500 2690500  7 22 17  31.3  990 191  2.3 5  8.1  27  209  218 398 -547  0
4021500 2690500  7 22 18  30.5  990   4  0.0 6  8.4  30   50  163 401 -537  0
4021500 2690500  7 22 19  25.9  990 315  4.7 7  9.2  38    0   60 398 -524  0
4021500 2690500  7 22 20  23.6  992 182  3.7 7 10.6  53    0    9 393 -501  0
4021500 2690500  7 22 21  22.3  993 356  1.2 8 11.6  64    0    0 392 -473  0
4021500 2690500  7 22 22  21.9  992 287  0.0 8 11.9  69    0    0 394 -460  0
4021500 2690500  7 22 23  22.0  992 279  0.7 8 11.9  70    0    0 393 -458  0
4021500 2690500  7 22 24  20.8  992 178  0.2 8 12.0  73    0    0 391 -448  0
4021500 2690500  7 23  1  20.5  992 245  1.4 8 12.1  78    0    0 388 -437  0
4021500 2690500  7 23  2  20.4  992   3  0.0 7 12.2  79    0    0 383 -435  0
4021500 2690500  7 23  3  20.1  992  39  0.0 7 12.3  80    0    0 378 -436  0
4021500 2690500  7 23  4  19.7  992 223  1.7 6 12.3  83    0    0 372 -437  0
4021500 2690500  7 23  5  19.3  992 295  1.4 6 12.4  85    0    4 367 -438  0
4021500 2690500  7 23  6  19.2  992 215  2.3 6 12.4  86    3   32 365 -438  0
4021500 2690500  7 23  7  20.8  993 229  1.7 6 12.5  83   23  100 365 -441  0
4021500 2690500  7 23  8  21.2  993 250  1.3 6 12.6  79   75  176 369 -449  0
4021500 2690500  7 23  9  23.2  993 248  1.4 6 12.7  74  167  235 374 -462  0
4021500 2690500  7 23 10  24.2  994 301  2.2 6 12.9  68  140  303 382 -479  0
4021500 2690500  7 23 11  24.7  994 281  2.1 6 13.0  66   20  284 387 -497  0
4021500 2690500  7 23 12  26.0  994 262  1.8 7 12.8  62    2  223 395 -510  0
4021500 2690500  7 23 13  26.6  994   9  2.3 3 12.6  57   38  319 391 -519  0
4021500 2690500  7 23 14  27.1  994 313  3.1 3 12.2  54  342  333 383 -523  0
4021500 2690500  7 23 15  28.5  993 260  2.8 4 11.8  49  573  176 388 -521  0
4021500 2690500  7 23 16  29.8  993 268  2.9 3 11.5  44  467  170 391 -520  0
4021500 2690500  7 23 17  28.6  993 303  2.2 3 11.3  44  282  183 387 -517  0
4021500 2690500  7 23 18  28.9  993 272  2.4 3 11.0  44  153  150 385 -508  0
4021500 2690500  7 23 19  27.1  993 282  2.4 5 11.0  46   24   94 387 -495  0
4021500 2690500  7 23 20  26.1  993 280  1.5 4 11.3  51    2   26 385 -481  0
4021500 2690500  7 23 21  22.9  993 276  1.5 4 11.7  59    0    0 376 -467  0
4021500 2690500  7 23 22  22.0  993 283  0.6 4 11.9  68    0    0 369 -456  0
4021500 2690500  7 23 23  21.9  994 279  0.7 3 11.9  70    0    0 363 -450  0
4021500 2690500  7 23 24  19.8  994 210  0.3 3 12.0  76    0    0 357 -445  0
4021500 2690500  7 24  1  19.3  995 287  0.6 1 12.0  82    0    0 347 -440  0
4021500 2690500  7 24  2  19.4  995 336  0.0 1 11.9  83    0    0 341 -435  0
4021500 2690500  7 24  3  18.5  995 273  0.2 2 11.8  84    0    0 342 -430  0
4021500 2690500  7 24  4  18.0  995 275  0.0 3 11.7  87    0    0 345 -427  0
4021500 2690500  7 24  5  17.9  995 269  0.0 4 11.5  87    0    1 346 -424  0
4021500 2690500  7 24  6  18.3  995 288  0.0 4 11.6  88   13   34 348 -422  0
4021500 2690500  7 24  7  19.3  995 326  0.2 3 12.1  87   90   76 347 -425  0
4021500 2690500  7 24  8  22.2  995 303  0.2 2 12.4  79  155  124 348 -435  0
4021500 2690500  7 24  9  23.8  995  45  0.8 3 12.5  70  353   99 357 -450  0
4021500 2690500  7 24 10  25.3  996  67  0.8 4 12.7  64  358  169 369 -465  0
4021500 2690500  7 24 11  26.6  996 323  1.1 3 12.5  58  466  163 377 -481  0
4021500 2690500  7 24 12  28.0  996 337  1.5 3 12.0  52  308  275 381 -495  0
4021500 2690500  7 24 13  28.7  995 306  1.3 4 11.7  47  225  306 387 -506  0
4021500 2690500  7 24 14  29.1  995  36  2.8 5 11.4  45  146  298 393 -511  0
4021500 2690500  7 24 15  29.1  995  25  1.2 6 11.3  44   45  249 398 -511  0
4021500 2690500  7 24 16  29.6  994  12  1.4 7 11.0  42   14  197 405 -509  0
4021500 2690500  7 24 17  29.0  994 336  2.2 7 10.8  42   84  186 407 -506  0
4021500 2690500  7 24 18  28.9  994  19  3.1 6 10.7  42  151  115 404 -499  0
4021500 2690500  7 24 19  28.3  994  17  2.7 2 10.7  43   66   76 388 -487  0
4021500 2690500  7 24 20  26.5  994   1  1.8 1 10.7  46   13   27 370 -474  0
4021500 2690500  7 24 21  24.6  994  38  1.8 3 10.7  51    0    0 365 -461  0
4021500 2690500  7 24 22  24.2  995  83  1.7 2 10.7  55    0    0 362 -451  0
4021500 2690500  7 24 23  23.3  995  82  1.8 1 10.8  57    0    0 354 -441  0
4021500 2690500  7 24 24  22.5  995  22  1.7 2 10.8  60    0    0 350 -432  0
4021500 2690500  7 25  1  21.7  995  92  1.3 2 10.9  64    0    0 349 -425  0
4021500 2690500  7 25  2  21.6  995  32  1.5 3 10.8  66    0    0 350 -424  0
4021500 2690500  7 25  3  20.1  995  35  1.7 3 10.7  68    0    0 348 -425  0
4021500 2690500  7 25  4  19.2  995 105  1.4 3 10.6  73    0    0 343 -424  0
4021500 2690500  7 25  5  18.9  995 110  1.0 3 10.5  75    0    3 339 -421  0
4021500 2690500  7 25  6  19.9  995  58  0.9 3 10.9  75   10   37 339 -419  0
4021500 2690500  7 25  7  21.3  995  78  1.2 2 11.4  73   78   97 340 -423  0
4021500 2690500  7 25  8  23.6  995  82  2.7 2 11.5  66  205  129 343 -435  0
4021500 2690500  7 25  9  25.2  995  88  3.0 2 11.5  59  325  155 351 -452  0
4021500 2690500  7 25 10  26.8  995  83  3.5 2 11.5  53  406  192 358 -472  0
4021500 2690500  7 25 11  28.5  994  62  3.0 2 11.3  48  503  201 365 -491  0
4021500 2690500  7 25 12  29.5  994  79  2.4 2 11.1  43  512  236 372 -508  0
4021500 2690500  7 25 13  30.5  994  77  3.4 3 10.8  40  398  304 378 -521  0
4021500 2690500  7 25 14  31.1  993 152  2.8 3 10.5  37  255  342 382 -529  0
4021500 2690500  7 25 15  31.2  993 127  3.3 3 10.3  36  272  303 384 -533  0
4021500 2690500  7 25 16  31.2  992  74  2.7 4 10.1  35  141  273 385 -533  0
4021500 2690500  7 25 17  30.8  992  83  1.9 4 10.2  36  157  213 385 -529  0
4021500 2690500  7 25 18  30.6  992  29  3.2 5 10.4  37  150  141 386 -520  0
4021500 2690500  7 25 19  29.5  992  65  2.4 3 10.7  39   53   91 380 -507  0
4021500 2690500  7 25 20  27.9  992  61  1.9 2 10.9  43    7   31 369 -493  0
4021500 2690500  7 25 21  26.5  992  57  1.4 5 10.9  47    0    0 367 -481  0
4021500 2690500  7 25 22  25.1  993  83  2.0 4 10.9  51    0    0 364 -469  0
4021500 2690500  7 25 23  23.5  993  85  1.9 4 11.1  57    0    0 357 -460  0
4021500 2690500  7 25 24  22.9  994  54  1.3 2 11.1  61    0    0 349 -453  0
4021500 2690500  7 26  1  22.2  993  66  1.2 0 11.0  63    0    0 340 -447  0
4021500 2690500  7 26  2  21.7  993  52  1.5 0 10.9  64    0    0 334 -444  0
4021500 2690500  7 26  3  21.0  993  58  1.1 2 10.7  66    0    0 334 -440  0
4021500 2690500  7 26  4  20.4  993  52  1.0 2 10.7  69    0    0 336 -436  0
4021500 2690500  7 26  5  18.9  993 107  1.2 2 10.8  74    0    0 332 -432  0
4021500 2690500  7 26  6  20.1  993  35  0.4 3 11.0  76    4   31 333 -430  0
4021500 2690500  7 26  7  22.1  992  40  0.7 3 11.4  71   38  100 339 -433  0
4021500 2690500  7 26  8  23.8  993  62  1.4 3 11.5  64   98  171 344 -444  0
4021500 2690500  7 26  9  25.4  993  66  1.6 4 11.4  58  222  214 353 -464  0
4021500 2690500  7 26 10  27.4  993  77  1.3 5 11.5  52  332  243 366 -487  0
4021500 2690500  7 26 11  29.7  993  40  1.7 4 11.2  45  469  237 376 -512  0
4021500 2690500  7 26 12  31.0  992  23  3.0 3 10.5  38  602  203 382 -534  0
4021500 2690500  7 26 13  32.3  992  40  2.2 1 10.1  34  642  192 382 -547  0
4021500 2690500  7 26 14  30.4  992  72  4.4 3  9.9  34  109  349 384 -552  0
4021500 2690500  7 26 15  29.5  991 120  1.9 8  9.9  37    0   78 391 -544  0
4021500 2690500  7 26 16  29.9  991 100  1.1 7 10.4  39    0  100 399 -543  0
4021500 2690500  7 26 17  27.8  991  95  1.5 6 10.9  43    0  110 394 -549  0
4021500 2690500  7 26 18  27.9  991  45  1.2 7 11.1  46    1   94 390 -539  0
4021500 2690500  7 26 19  28.1  991 315  2.2 5 11.4  47   11   82 389 -523  0
4021500 2690500  7 26 20  26.1  991  74  2.0 5 11.7  51    8   31 383 -509  0
4021500 2690500  7 26 21  23.9  992 172  2.1 7 11.9  58    0    0 381 -498  0
4021500 2690500  7 26 22  22.8  992 156  1.7 6 12.0  65    0    0 378 -487  0
4021500 2690500  7 26 23  21.7  992  57  1.2 5 12.1  70    0    0 371 -477  0
4021500 2690500  7 26 24  21.0  992 177  0.7 4 12.0  73    0    0 363 -472  0
4021500 2690500  7 27  1  20.3  992 106  0.6 6 11.8  75    0    0 363 -469  0
4021500 2690500  7 27  2  19.3  992 315  1.4 4 11.7  79    0    0 361 -465  0
4021500 2690500  7 27  3  18.6  992  29  0.1 3 11.5  82    0    0 350 -459  0
4021500 2690500  7 27  4  18.7  992 121  0.2 1 11.4  83    0    0 339 -452  0
4021500 2690500  7 27  5  18.7  992  47  0.7 4 11.3  82    0    1 338 -447  0
4021500 2690500  7 27  6  18.8  992  51  1.3 4 11.2  80   16   40 344 -448  0
4021500 2690500  7 27  7  21.1  991  72  0.9 2 11.4  76  103   90 338 -453  0
4021500 2690500  7 27  8  23.7  992  91  1.5 2 11.9  68  264  101 338 -462  0
4021500 2690500  7 27  9  26.4  992  70  0.8 1 12.3  60  467   77 348 -474  0
4021500 2690500  7 27 10  29.4  992  44  1.5 1 12.3  51  643   56 359 -491  0
4021500 2690500  7 27 11  30.5  991 118  1.9 0 11.7  43  748   66 368 -511  0
4021500 2690500  7 27 12  32.1  991  60  1.5 1 10.4  36  722  100 376 -532  0
4021500 2690500  7 27 13  34.5  990  32  2.4 3  9.8  30  149  356 390 -547  0
4021500 2690500  7 27 14  31.0  990 354  0.9 6  9.7  30    0  158 405 -550  0
4021500 2690500  7 27 15  31.8  989 130  3.8 6  9.3  32   35  264 411 -540  0
4021500 2690500  7 27 16  29.4  989 131  5.4 6  9.7  34  127  268 410 -522  0
4021500 2690500  7 27 17  26.8  989 105  2.9 7 10.8  44   10  163 407 -517  0
4021500 2690500  7 27 18  24.0  990 343  9.2 8 11.8  57    0   39 406 -517  0
4021500 2690500  7 27 19  22.8  991 295  4.0 8 12.2  66    0   21 405 -502  0
4021500 2690500  7 27 20  21.9  992 272  2.2 8 12.2  70    0    5 401 -483  0
4021500 2690500  7 27 21  21.5  991 153  3.5 8 12.2  73    0    0 399 -470  0
4021500 2690500  7 27 22  20.4  990 173  1.1 8 12.1  76    0    0 397 -461  0
4021500 2690500  7 27 23  19.9  990 220  1.4 7 12.1  80    0    0 390 -456  0
4021500 2690500  7 27 24  19.6  989 239  1.2 6 12.0  81    0    0 382 -455  0
4021500 2690500  7 28  1  18.9  989 210  0.9 4 12.1  84    0    0 367 -455  0
4021500 2690500  7 28  2  18.7  989 186  0.3 5 12.0  86    0    0 360 -454  0
4021500 2690500  7 28  3  18.1  989 176  0.0 4 11.9  87    0    0 357 -452  0
4021500 2690500  7 28  4  17.4  989 126  0.3 7 11.9  91    0    0 364 -447  0
4021500 2690500  7 28  5  17.6  989 356  0.9 7 11.9  92    0    1 377 -442  0
4021500 2690500  7 28  6  18.1  989 311  1.0 7 12.0  91    0   13 378 -438  0
4021500 2690500  7 28  7  20.2  989 333  0.9 5 12.4  86    1   66 371 -438  0
4021500 2690500  7 28  8  21.1  988 213  0.9 4 12.6  80   51  171 362 -443  0
4021500 2690500  7 28  9  22.8  988 234  2.0 5 12.5  74   72  241 368 -450  0
4021500 2690500  7 28 10  24.0  988 245  1.8 7 12.1  65  100  301 389 -456  0
4021500 2690500  7 28 11  25.0  988  16  0.9 8 12.0  61   38  312 406 -456  0
4021500 2690500  7 28 12  26.9  988 336  0.6 6 12.3  57  304  350 407 -463  0
