Koordinatensystem : Lambert konform konisch
Rechtswert        : 4021500 Meter
Hochwert          : 2690500 Meter
Hoehenlage        : 213 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4021500 2690500  8 10  7  17.6  990 303  0.9 7 11.0  88   45   49 361 -400  0
4021500 2690500  8 10  8  18.8  990 255  1.4 6 11.2  84  155   56 361 -402  0
4021500 2690500  8 10  9  20.3  990 266  1.3 6 11.3  77  130  142 360 -411  0
4021500 2690500  8 10 10  21.9  990 257  1.6 6 11.2  70  135  197 366 -423  0
4021500 2690500  8 10 11  23.3  991 240  2.3 4 11.2  64   62  254 363 -437  0
4021500 2690500  8 10 12  23.5  990 259  3.0 4 11.3  61   59  272 357 -449  0
4021500 2690500  8 10 13  23.1  990 240  3.2 6 11.4  62    0  210 368 -458  0
4021500 2690500  8 10 14  23.0  990 258  3.3 7 11.7  64    0  158 385 -457  0
4021500 2690500  8 10 15  23.1  990 229  3.4 6 11.7  65    0  194 386 -455  0
4021500 2690500  8 10 16  21.8  990 324  2.7 6 11.7  67   19  193 380 -452  0
4021500 2690500  8 10 17  22.2  990 348  1.8 6 11.4  67   25  152 378 -441  0
4021500 2690500  8 10 18  22.3  990 322  1.5 7 11.3  66   53   98 383 -435  0
4021500 2690500  8 10 19  21.7  990 348  0.9 7 11.5  67   58   36 388 -429  0
4021500 2690500  8 10 20  20.2  989 347  0.3 7 11.8  74    0   10 385 -421  0
4021500 2690500  8 10 21  20.0  990 324  0.4 7 12.3  81    0    0 383 -416  0
4021500 2690500  8 10 22  19.3  990 265  1.0 8 12.3  83    0    0 387 -412  0
4021500 2690500  8 10 23  18.9  990 237  1.4 7 12.2  86    0    0 386 -409  0
4021500 2690500  8 10 24  18.5  990 253  0.9 7 12.2  88    0    0 381 -407  0
4021500 2690500  8 11  1  18.2  990 259  1.4 7 12.2  90    0    0 380 -406  0
4021500 2690500  8 11  2  17.7  991 250  1.4 8 12.0  91    0    0 383 -405  0
4021500 2690500  8 11  3  17.4  991 246  2.0 7 11.7  91    0    0 381 -402  0
4021500 2690500  8 11  4  17.1  991 267  0.7 7 11.5  91    0    0 376 -400  0
4021500 2690500  8 11  5  17.0  991 257  1.1 7 11.2  90    0    0 375 -400  0
4021500 2690500  8 11  6  16.9  991 237  2.2 7 10.9  88   10   16 374 -398  0
4021500 2690500  8 11  7  17.4  991 238  0.9 7 10.8  86   95   33 375 -397  0
4021500 2690500  8 11  8  18.3  991 229  2.0 7 11.1  84   47  138 378 -400  0
4021500 2690500  8 11  9  18.5  991 240  3.1 7 10.9  81   14  190 380 -407  0
4021500 2690500  8 11 10  19.0  991 265  3.1 7 10.6  76    2  202 380 -414  0
4021500 2690500  8 11 11  18.9  992 260  2.2 7 10.4  74    0  154 380 -423  0
4021500 2690500  8 11 12  19.6  992 252  2.9 8 10.4  73    0  139 384 -435  0
4021500 2690500  8 11 13  19.5  992 249  3.2 8 10.7  73    0  144 386 -444  0
4021500 2690500  8 11 14  20.6  992 240  3.0 7 10.9  73    4  240 380 -450  0
4021500 2690500  8 11 15  20.7  992 287  2.0 6 10.8  69   32  268 371 -454  0
4021500 2690500  8 11 16  21.7  992 274  3.0 8 10.5  65    1  179 371 -453  0
4021500 2690500  8 11 17  21.5  992 258  2.4 8 10.4  63   17  170 375 -449  0
4021500 2690500  8 11 18  21.6  992 259  2.5 5 10.5  64  193   60 365 -442  0
4021500 2690500  8 11 19  21.2  992 260  1.5 6 10.7  66   58   48 359 -434  0
4021500 2690500  8 11 20  20.0  992 281  2.1 6 10.8  69    7    8 358 -426  0
4021500 2690500  8 11 21  19.8  993 287  2.8 6 10.8  72    0    0 356 -419  0
4021500 2690500  8 11 22  18.6  993 243  1.8 7 11.0  77    0    0 357 -415  0
4021500 2690500  8 11 23  18.2  993 232  2.2 6 11.1  82    0    0 355 -414  0
4021500 2690500  8 11 24  18.0  993 242  1.7 6 11.1  83    0    0 352 -413  0
4021500 2690500  8 12  1  17.1  994 233  1.6 5 11.1  86    0    0 349 -411  0
4021500 2690500  8 12  2  16.4  994 246  1.9 4 10.9  90    0    0 342 -410  0
4021500 2690500  8 12  3  16.0  994 265  1.6 4 10.7  91    0    0 338 -410  0
4021500 2690500  8 12  4  15.6  994 258  1.5 4 10.4  91    0    0 337 -411  0
4021500 2690500  8 12  5  15.8  994 256  1.3 6 10.3  90    0    0 345 -410  0
4021500 2690500  8 12  6  16.1  994 245  2.0 8 10.4  89    8   24 361 -409  0
4021500 2690500  8 12  7  16.3  994 232  2.6 8 10.4  88    2   67 371 -409  0
4021500 2690500  8 12  8  16.6  994 241  3.5 8 10.2  85    0  109 373 -407  0
4021500 2690500  8 12  9  17.6  994 247  4.4 7  9.9  80   22  222 371 -405  0
4021500 2690500  8 12 10  19.7  994 244  4.0 7  9.9  72   30  282 373 -407  0
4021500 2690500  8 12 11  19.6  994 228  4.8 8 10.0  68    8  269 382 -413  0
4021500 2690500  8 12 12  19.8  993 225  6.2 7  9.8  66   51  365 382 -418  0
4021500 2690500  8 12 13  20.9  993 226  5.0 6  9.7  64   80  391 379 -415  0
4021500 2690500  8 12 14  21.0  993 233  5.0 7  9.9  63   53  355 382 -408  0
4021500 2690500  8 12 15  21.1  992 233  4.7 7  9.9  62    0  186 387 -404  0
4021500 2690500  8 12 16  20.6  992 235  5.6 7  9.9  63    0  179 386 -403  0
4021500 2690500  8 12 17  18.5  992 248  4.3 8 10.4  71    0  125 386 -404  0
4021500 2690500  8 12 18  17.2  991 250  2.4 7 11.1  85    0   83 382 -405  0
4021500 2690500  8 12 19  16.8  991 268  1.8 7 11.5  92    1   52 374 -405  0
4021500 2690500  8 12 20  16.5  991 236  1.4 7 11.5  94    0    7 373 -405  0
4021500 2690500  8 12 21  16.5  990 275  1.0 7 11.5  95    0    0 372 -405  0
4021500 2690500  8 12 22  16.4  990 282  1.4 7 11.7  97    0    0 372 -405  0
4021500 2690500  8 12 23  16.3  990 304  2.8 7 11.6  97    0    0 371 -404  0
4021500 2690500  8 12 24  15.7  990 296  1.6 7 11.0  94    0    0 369 -404  0
4021500 2690500  8 13  1  15.2  990 260  0.6 8 10.6  94    0    0 371 -404  0
4021500 2690500  8 13  2  14.8  990 256  0.7 8 10.5  96    0    0 374 -402  0
4021500 2690500  8 13  3  14.5  990 267  1.4 8 10.3  96    0    0 372 -397  0
4021500 2690500  8 13  4  14.4  990 239  1.9 7 10.1  96    0    0 366 -392  0
4021500 2690500  8 13  5  14.6  990 248  1.9 7 10.2  96    0    0 360 -388  0
4021500 2690500  8 13  6  14.7  990 242  1.6 7 10.2  96    2   16 360 -388  0
4021500 2690500  8 13  7  15.5  990 246  2.4 6 10.2  92   28   77 354 -391  0
4021500 2690500  8 13  8  16.3  990 282  2.6 6 10.0  86   64  158 351 -396  0
4021500 2690500  8 13  9  16.7  991 279  2.4 5  9.3  77  222  190 345 -404  0
4021500 2690500  8 13 10  18.2  991 279  2.0 4  9.0  71  360  211 339 -415  0
4021500 2690500  8 13 11  19.4  991 260  2.8 3  9.0  65  407  248 335 -427  0
4021500 2690500  8 13 12  19.5  991 262  2.8 5  8.6  60  256  369 342 -436  0
4021500 2690500  8 13 13  20.7  991 288  2.4 6  8.3  55  116  394 355 -444  0
4021500 2690500  8 13 14  20.3  991 280  3.3 7  8.3  54   27  315 363 -449  0
4021500 2690500  8 13 15  20.6  991 260  2.9 7  8.5  55   13  263 368 -451  0
4021500 2690500  8 13 16  21.0  990 257  3.8 6  8.8  56   21  242 365 -449  0
4021500 2690500  8 13 17  20.4  990 287  2.5 8  9.1  58    0  104 368 -444  0
4021500 2690500  8 13 18  19.8  990 285  2.0 7  9.2  61    0   78 370 -436  0
4021500 2690500  8 13 19  19.2  990 293  2.2 6  8.7  60    2   54 360 -427  0
4021500 2690500  8 13 20  17.7  990 272  1.7 6  8.4  62    0   10 352 -417  0
4021500 2690500  8 13 21  16.5  991 252  1.6 3  8.6  69    0    0 336 -406  0
4021500 2690500  8 13 22  15.4  991 271  1.5 3  8.6  74    0    0 319 -398  0
4021500 2690500  8 13 23  13.5  992 133  0.7 3  8.4  80    0    0 312 -393  0
4021500 2690500  8 13 24  14.2  992 261  1.3 2  8.5  84    0    0 306 -388  0
4021500 2690500  8 14  1  13.0  993 267  1.1 1  8.7  87    0    0 297 -383  0
4021500 2690500  8 14  2  12.6  993  97  0.7 1  8.5  91    0    0 290 -379  0
4021500 2690500  8 14  3  12.7  993 295  1.5 1  8.6  92    0    0 288 -375  0
4021500 2690500  8 14  4  12.3  993 152  0.7 1  8.5  92    0    0 286 -373  0
4021500 2690500  8 14  5  11.4  993 292  1.3 1  8.2  92    0    0 282 -370  0
4021500 2690500  8 14  6  11.4  992 280  1.6 2  8.0  93    4   14 283 -367  0
4021500 2690500  8 14  7  12.4  994 238  0.9 6  8.3  93    9   72 298 -370  0
4021500 2690500  8 14  8  13.3  994 268  0.9 8  8.9  94   34  150 320 -380  0
4021500 2690500  8 14  9  15.7  994 168  0.6 7  9.4  90   91  226 329 -396  0
4021500 2690500  8 14 10  17.3  994 323  0.9 7  9.2  77   61  284 333 -414  0
4021500 2690500  8 14 11  17.8  994 352  1.5 6  8.6  67   55  322 335 -432  0
4021500 2690500  8 14 12  17.8  994   2  1.8 7  7.9  61   65  351 336 -447  0
4021500 2690500  8 14 13  19.4  994 261  1.4 3  7.4  54  356  303 331 -458  0
4021500 2690500  8 14 14  21.4  994   5  1.6 3  7.6  50  382  270 329 -465  0
4021500 2690500  8 14 15  22.2  993 288  1.0 3  7.6  46  320  263 334 -465  0
4021500 2690500  8 14 16  21.1  993 245  1.6 4  7.3  44  249  232 335 -462  0
4021500 2690500  8 14 17  22.0  993 143  2.3 3  7.0  43  245  145 333 -457  0
4021500 2690500  8 14 18  21.2  993 272  1.6 2  6.7  41  203   71 326 -448  0
4021500 2690500  8 14 19  20.8  993 279  0.8 4  6.8  43   77   44 327 -437  0
4021500 2690500  8 14 20  18.4  993 350  0.6 4  7.4  51    0    6 330 -426  0
4021500 2690500  8 14 21  15.9  993 158  1.0 1  8.2  65    0    0 315 -416  0
4021500 2690500  8 14 22  15.1  994 166  1.7 0  8.4  74    0    0 297 -408  0
4021500 2690500  8 14 23  13.9  994 143  0.9 0  8.1  77    0    0 292 -403  0
4021500 2690500  8 14 24  13.4  994 264  0.8 0  8.1  81    0    0 291 -398  0
4021500 2690500  8 15  1  12.8  994 281  1.0 0  8.1  84    0    0 293 -394  0
4021500 2690500  8 15  2  12.3  994 290  0.4 0  8.0  86    0    0 295 -391  0
4021500 2690500  8 15  3  11.8  994 251  0.7 0  7.9  88    0    0 296 -389  0
4021500 2690500  8 15  4  11.6  994 262  0.4 0  7.8  89    0    0 298 -390  0
4021500 2690500  8 15  5  11.3  994 268  0.7 0  7.7  90    0    0 298 -392  0
4021500 2690500  8 15  6  11.6  993 196  0.7 1  7.9  92    2   11 302 -393  0
4021500 2690500  8 15  7  13.1  995 248  0.8 2  8.1  89   58   60 310 -394  0
4021500 2690500  8 15  8  15.5  994 305  0.9 2  8.3  80  193   89 318 -402  0
4021500 2690500  8 15  9  18.2  994 220  1.5 2  8.8  72  342  108 327 -417  0
4021500 2690500  8 15 10  21.7  993 219  2.9 2  9.0  61  471  123 338 -436  0
4021500 2690500  8 15 11  23.4  993 203  3.8 3  8.7  50  519  149 351 -454  0
4021500 2690500  8 15 12  24.2  994 241  3.1 3  8.9  47  457  235 359 -470  0
4021500 2690500  8 15 13  26.0  993 214  3.8 2  8.9  44  488  231 363 -483  0
4021500 2690500  8 15 14  26.6  993 220  3.6 2  8.7  40  526  171 365 -492  0
4021500 2690500  8 15 15  26.9  992 229  3.5 2  8.6  38  513  141 366 -497  0
4021500 2690500  8 15 16  27.3  992 242  3.5 2  8.2  36  468  110 366 -495  0
4021500 2690500  8 15 17  27.3  991 256  3.6 1  8.1  35  327   99 364 -488  0
4021500 2690500  8 15 18  26.8  991 227  3.1 1  8.2  36  188   80 359 -478  0
4021500 2690500  8 15 19  25.5  991 189  2.3 1  8.5  39   70   46 355 -464  0
4021500 2690500  8 15 20  22.7  991 220  1.9 1  9.0  47    2    8 348 -448  0
4021500 2690500  8 15 21  21.6  991 196  1.1 0  9.4  55    0    0 338 -434  0
4021500 2690500  8 15 22  20.5  991 243  1.4 0  9.5  59    0    0 331 -424  0
4021500 2690500  8 15 23  18.5  991 288  0.8 0  9.6  66    0    0 326 -417  0
4021500 2690500  8 15 24  18.3  991 260  1.9 0  9.8  72    0    0 323 -410  0
4021500 2690500  8 16  1  17.2  991 272  0.5 0  9.7  74    0    0 321 -405  0
4021500 2690500  8 16  2  16.0  991 287  1.5 0  9.4  78    0    0 318 -402  0
4021500 2690500  8 16  3  15.9  991 284  0.7 0  9.2  79    0    0 317 -403  0
4021500 2690500  8 16  4  15.0  991 262  0.9 0  9.0  80    0    0 317 -407  0
4021500 2690500  8 16  5  13.6  991 235  1.3 0  8.8  85    0    0 314 -411  0
4021500 2690500  8 16  6  13.8  991 230  1.1 1  8.8  88    7   17 316 -411  0
4021500 2690500  8 16  7  16.3  991 266  1.8 3  9.2  84   56   61 326 -414  0
4021500 2690500  8 16  8  19.4  991 246  2.4 3  9.7  74  166  104 338 -421  0
4021500 2690500  8 16  9  23.1  991 265  2.1 2  9.9  62  317  124 348 -432  0
4021500 2690500  8 16 10  25.1  992 226  2.8 1 10.5  54  432  147 355 -441  0
4021500 2690500  8 16 11  26.7  991 220  3.6 2 10.9  51  446  201 365 -451  0
4021500 2690500  8 16 12  28.6  991 212  3.7 2 10.8  45  429  255 375 -459  0
4021500 2690500  8 16 13  29.8  990 233  4.4 1 10.2  39  561  183 377 -462  0
4021500 2690500  8 16 14  29.9  990 220  4.7 1 10.1  37  503  190 376 -466  0
4021500 2690500  8 16 15  30.6  989 235  4.1 2  9.6  35  465  169 379 -463  0
4021500 2690500  8 16 16  30.4  989 243  4.6 3  8.9  32  436  126 385 -455  0
4021500 2690500  8 16 17  29.7  989 251  4.3 2  9.1  33  295  120 384 -450  0
4021500 2690500  8 16 18  28.3  989 211  2.9 4 10.0  39  155   99 385 -442  0
4021500 2690500  8 16 19  27.0  989 227  2.1 4 10.9  46   52   54 388 -437  0
4021500 2690500  8 16 20  24.1  989 285  1.3 4 11.4  54    0    8 381 -432  0
4021500 2690500  8 16 21  23.6  989  37  0.7 3 11.6  61    0    0 371 -427  0
4021500 2690500  8 16 22  21.5  989 273  2.4 3 11.6  66    0    0 362 -422  0
4021500 2690500  8 16 23  21.0  989 262  2.3 3 11.9  73    0    0 358 -418  0
4021500 2690500  8 16 24  19.2  989 246  1.9 4 12.2  80    0    0 358 -415  0
4021500 2690500  8 17  1  18.9  989 256  2.0 4 12.3  86    0    0 358 -412  0
4021500 2690500  8 17  2  18.0  989 249  1.8 3 12.3  90    0    0 352 -409  0
4021500 2690500  8 17  3  17.0  989 264  1.0 2 11.9  92    0    0 340 -407  0
4021500 2690500  8 17  4  17.0  990 249  1.8 2 11.6  93    0    0 334 -405  0
4021500 2690500  8 17  5  15.2  990 150  1.2 2 11.1  94    0    0 330 -402  0
4021500 2690500  8 17  6  15.7  990 264  0.6 2 11.0  98    4   13 325 -399  0
4021500 2690500  8 17  7  17.4  990 269  0.5 5 11.4  94   48   67 336 -401  0
4021500 2690500  8 17  8  18.6  990 274  1.2 5 11.4  86   43  150 350 -409  0
4021500 2690500  8 17  9  20.0  990 274  2.5 5 11.4  79   48  226 355 -421  0
4021500 2690500  8 17 10  21.6  990 233  3.3 4 11.4  72  121  302 357 -436  0
4021500 2690500  8 17 11  23.1  990 226  3.4 3 11.0  64  286  317 357 -453  0
4021500 2690500  8 17 12  24.7  990 224  4.4 3 10.5  55  514  236 362 -467  0
4021500 2690500  8 17 13  26.1  989 222  3.6 3 10.7  51  403  306 369 -475  0
4021500 2690500  8 17 14  27.0  988 228  4.7 3 11.2  50  264  350 375 -477  0
4021500 2690500  8 17 15  27.4  988 252  4.6 4 10.8  47  163  337 380 -474  0
4021500 2690500  8 17 16  27.1  987 256  3.5 3 10.3  44  155  277 379 -471  0
4021500 2690500  8 17 17  25.8  987 341  3.3 2 10.6  48  195  183 371 -466  0
4021500 2690500  8 17 18  26.1  987 294  2.5 4 11.2  52   84  128 372 -457  0
4021500 2690500  8 17 19  25.0  986 273  2.7 5 11.2  53    2   48 380 -446  0
4021500 2690500  8 17 20  23.1  987 271  2.8 6 11.2  58    0    0 380 -435  0
4021500 2690500  8 17 21  22.0  988 288  3.3 5  9.7  55    0    0 373 -424  0
4021500 2690500  8 17 22  20.0  989 280  2.3 3  8.5  53    0    0 355 -415  0
4021500 2690500  8 17 23  18.9  990 279  2.6 0  8.9  62    0    0 335 -408  0
4021500 2690500  8 17 24  18.3  991 270  2.6 1  9.3  68    0    0 326 -402  0
4021500 2690500  8 18  1  17.3  992 269  1.6 3  9.6  74    0    0 334 -399  0
4021500 2690500  8 18  2  16.6  992 290  2.4 2  9.6  78    0    0 334 -399  0
4021500 2690500  8 18  3  15.7  993 310  1.7 1  9.4  80    0    0 323 -399  0
4021500 2690500  8 18  4  14.5  993 275  2.0 1  9.0  82    0    0 315 -399  0
4021500 2690500  8 18  5  13.1  994 255  0.7 1  8.5  85    0    0 310 -395  0
4021500 2690500  8 18  6  13.5  995 230  1.2 1  8.4  86   12   20 307 -392  0
4021500 2690500  8 18  7  14.9  995 224  1.5 1  8.6  84   95   57 307 -396  0
4021500 2690500  8 18  8  16.1  996 240  2.2 1  8.8  79  219   89 309 -404  0
4021500 2690500  8 18  9  17.6  996 241  2.4 0  8.7  71  349  115 310 -416  0
4021500 2690500  8 18 10  19.4  996 226  1.6 2  8.6  64  442  147 319 -434  0
4021500 2690500  8 18 11  20.6  996 277  2.4 2  8.4  56  500  171 330 -450  0
4021500 2690500  8 18 12  20.8  996 270  2.5 2  7.9  51  552  183 332 -463  0
4021500 2690500  8 18 13  21.3  996 315  2.6 2  7.4  47  373  301 333 -475  0
4021500 2690500  8 18 14  22.1  996 254  2.8 2  6.9  42  258  334 335 -484  0
4021500 2690500  8 18 15  22.5  996  71  1.2 4  6.6  39  321  266 340 -487  0
4021500 2690500  8 18 16  23.1  996 348  1.8 3  6.8  39  357  171 344 -480  0
4021500 2690500  8 18 17  23.2  996  13  2.2 1  6.8  38  299  119 337 -468  0
4021500 2690500  8 18 18  23.1  995  63  1.0 2  6.8  38  131  107 334 -458  0
4021500 2690500  8 18 19  22.0  995   5  0.8 3  7.0  40   40   56 336 -446  0
4021500 2690500  8 18 20  19.5  996  68  0.9 2  7.3  47    0    5 330 -434  0
4021500 2690500  8 18 21  17.0  996 158  1.1 1  7.9  59    0    0 316 -425  0
4021500 2690500  8 18 22  16.9  997 148  0.9 1  8.1  66    0    0 310 -418  0
4021500 2690500  8 18 23  16.0  997 106  0.9 0  8.1  68    0    0 304 -412  0
4021500 2690500  8 18 24  14.7  997 128  1.1 0  8.0  72    0    0 298 -408  0
4021500 2690500  8 19  1  13.7  998 132  0.9 0  7.8  76    0    0 295 -404  0
4021500 2690500  8 19  2  13.0  998 149  0.9 0  7.8  80    0    0 292 -401  0
4021500 2690500  8 19  3  12.7  997 149  0.6 0  7.6  81    0    0 291 -398  0
4021500 2690500  8 19  4  12.1  997 129  0.3 0  7.6  83    0    0 290 -395  0
4021500 2690500  8 19  5  11.8  997 228  0.2 0  7.5  85    0    0 288 -393  0
4021500 2690500  8 19  6  11.9  997 158  0.2 0  7.5  85   13   19 288 -391  0
4021500 2690500  8 19  7  13.6  997 117  0.4 0  7.7  82   99   54 289 -392  0
4021500 2690500  8 19  8  16.6  998 107  1.2 0  8.1  74  226   87 296 -400  0
4021500 2690500  8 19  9  19.9  998 109  1.6 0  8.3  62  368  107 306 -414  0
4021500 2690500  8 19 10  22.5  998 118  1.6 0  8.4  52  494  122 318 -431  0
4021500 2690500  8 19 11  24.9  998 110  2.9 0  8.2  44  585  136 328 -449  0
4021500 2690500  8 19 12  26.1  998 100  2.2 0  7.7  37  633  148 336 -466  0
4021500 2690500  8 19 13  27.2  998  79  2.6 0  7.6  34  640  153 342 -479  0
4021500 2690500  8 19 14  28.5  997  89  2.6 0  7.7  32  628  144 348 -489  0
4021500 2690500  8 19 15  29.2  997 135  1.8 0  7.7  30  557  137 353 -496  0
4021500 2690500  8 19 16  30.1  996 117  1.8 0  7.7  29  449  126 357 -498  0
4021500 2690500  8 19 17  30.6  996 116  2.8 0  7.7  28  315  111 360 -494  0
4021500 2690500  8 19 18  29.5  995 170  2.1 0  7.6  28  173   87 358 -485  0
4021500 2690500  8 19 19  27.7  995 173  1.7 0  7.9  32   41   54 354 -474  0
4021500 2690500  8 19 20  25.0  995 153  1.2 0  8.6  40    0    3 348 -463  0
4021500 2690500  8 19 21  22.5  996 160  0.7 1  9.6  51    0    0 342 -451  0
4021500 2690500  8 19 22  22.0  996 110  1.0 0 10.0  59    0    0 337 -442  0
4021500 2690500  8 19 23  21.1  996 111  0.7 0 10.0  61    0    0 335 -435  0
4021500 2690500  8 19 24  20.1  996 116  0.8 0 10.1  65    0    0 332 -429  0
4021500 2690500  8 20  1  19.5  997 103  1.1 0  9.9  67    0    0 329 -425  0
4021500 2690500  8 20  2  18.6  997 116  1.2 0  9.8  70    0    0 326 -421  0
4021500 2690500  8 20  3  18.7  997 124  0.8 0  9.7  71    0    0 326 -417  0
4021500 2690500  8 20  4  18.2  996 240  0.7 0  9.7  72    0    0 325 -413  0
4021500 2690500  8 20  5  17.7  996   8  1.2 0  9.9  75    0    0 324 -408  0
4021500 2690500  8 20  6  18.2  996  90  1.1 0  9.9  76   10   17 324 -404  0
4021500 2690500  8 20  7  20.2  996  57  1.6 0 10.1  71   90   54 328 -408  0
4021500 2690500  8 20  8  23.3  996  29  1.2 0 10.7  64  211   91 336 -419  0
4021500 2690500  8 20  9  26.3  996  34  2.0 0 10.6  53  338  120 345 -439  0
4021500 2690500  8 20 10  28.8  996 111  1.9 0 10.3  44  452  147 354 -463  0
4021500 2690500  8 20 11  30.5  996 152  3.1 0 10.0  38  538  166 363 -487  0
4021500 2690500  8 20 12  31.7  995 165  3.4 0  9.6  33  596  174 370 -508  0
4021500 2690500  8 20 13  32.7  994 198  3.1 0  9.3  30  610  177 376 -523  0
4021500 2690500  8 20 14  33.9  994 189  3.7 0  9.2  28  596  168 382 -530  0
4021500 2690500  8 20 15  34.0  993 208  3.9 0  9.2  27  529  158 385 -533  0
4021500 2690500  8 20 16  34.1  993 181  3.0 0  8.8  26  420  145 386 -531  0
4021500 2690500  8 20 17  33.9  992 158  3.1 0  8.7  26  290  123 386 -525  0
4021500 2690500  8 20 18  33.0  992 188  2.4 0  9.1  28  150   98 385 -514  0
4021500 2690500  8 20 19  30.7  991 183  3.0 0  9.6  32   39   52 380 -499  0
4021500 2690500  8 20 20  28.3  991 180  2.2 0 10.1  38    0    3 373 -484  0
4021500 2690500  8 20 21  27.1  992 173  2.4 1 10.5  44    0    0 368 -477  0
4021500 2690500  8 20 22  27.1  992 133  1.9 2 10.4  45    0    0 370 -473  0
4021500 2690500  8 20 23  27.3  992 184  3.1 3 10.3  44    0    0 373 -472  0
4021500 2690500  8 20 24  27.2  992 200  4.2 5 10.1  44    0    0 380 -476  0
4021500 2690500  8 21  1  25.8  992 268  2.2 5 10.4  47    0    0 383 -476  0
4021500 2690500  8 21  2  22.6  994 318  1.4 4 11.2  58    0    0 374 -464  0
4021500 2690500  8 21  3  21.3  992 136  1.5 4 11.6  69    0    0 364 -451  0
4021500 2690500  8 21  4  20.0  992  15  1.0 5 11.7  75    0    0 363 -444  0
4021500 2690500  8 21  5  19.4  993  92  1.9 6 11.8  80    0    0 367 -440  0
4021500 2690500  8 21  6  18.7  993 299  1.8 7 12.0  85    0    9 370 -438  0
4021500 2690500  8 21  7  18.2  995  72  1.5 8 12.3  90    0   19 374 -436  0
4021500 2690500  8 21  8  18.3  995 156  1.3 7 12.7  94    0   52 373 -438  0
4021500 2690500  8 21  9  18.6  995 325  1.6 7 12.9  95    0  114 372 -443  0
4021500 2690500  8 21 10  19.9  995 212  2.0 7 13.2  92   22  243 378 -444  0
4021500 2690500  8 21 11  20.6  994 244  2.4 5 13.4  88   12  258 376 -444  0
4021500 2690500  8 21 12  22.7  995 242  2.7 6 13.8  83   44  330 379 -450  0
4021500 2690500  8 21 13  21.9  995 216  2.5 7 13.7  79    0  193 391 -459  0
4021500 2690500  8 21 14  21.9  995 246  3.7 8 13.1  78    0  167 398 -454  0
4021500 2690500  8 21 15  18.5  995 290  2.8 7 12.6  83    0  142 390 -444  0
4021500 2690500  8 21 16  18.8  995 271  2.5 8 12.1  88    0   91 383 -441  0
4021500 2690500  8 21 17  17.3  995 307  2.5 8 11.7  88    0  112 382 -443  0
4021500 2690500  8 21 18  16.9  995 253  2.8 7 11.3  91    5   95 375 -444  0
4021500 2690500  8 21 19  15.5  995 309  2.4 8 10.8  92    9   47 371 -439  0
4021500 2690500  8 21 20  14.9  996 277  1.2 8 10.3  93    0    0 367 -429  0
4021500 2690500  8 21 21  14.1  996 257  1.0 4  9.8  93    0    0 343 -419  0
4021500 2690500  8 21 22  13.4  997 264  1.2 2  9.5  95    0    0 315 -412  0
4021500 2690500  8 21 23  12.7  997 337  0.9 2  9.2  96    0    0 305 -408  0
4021500 2690500  8 21 24  12.8  998 295  0.7 2  8.9  96    0    0 304 -407  0
4021500 2690500  8 22  1  11.6  997 281  0.5 2  8.7  96    0    0 304 -404  0
4021500 2690500  8 22  2  12.0  997 286  1.2 4  8.6  98    0    0 310 -399  0
4021500 2690500  8 22  3  11.9  997 271  1.2 6  8.8  99    0    0 324 -393  0
4021500 2690500  8 22  4  11.5  997 343  0.9 8  8.6  98    0    0 336 -388  0
4021500 2690500  8 22  5  11.3  997 305  1.0 7  8.4  98    0    0 338 -387  0
4021500 2690500  8 22  6  11.6  997 331  0.9 7  8.4  98    0    6 335 -385  0
4021500 2690500  8 22  7  12.4  998 301  1.1 7  8.7  97    8   59 337 -386  0
4021500 2690500  8 22  8  12.9  998 280  1.2 8  9.0  97   22  131 342 -394  0
